playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
adcocna01,2012,1,KCA,AL,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
affelje01,2012,1,SFN,NL,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
albaljo01,2012,1,ARI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alberma01,2012,1,BOS,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alberma01,2012,2,ARI,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
albural01,2012,1,DET,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenbr01,2012,1,OAK,AL,3,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
allenbr01,2012,2,TBA,AL,7,13,3,2,0,0,1,3,0,0,2,4,0,0,0,0,0
allenco01,2012,1,CLE,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alonsyo01,2012,1,SDN,NL,155,549,47,150,39,0,9,62,3,0,62,101,9,3,1,4,14
altuvjo01,2012,1,HOU,NL,147,576,80,167,34,4,7,37,33,11,40,74,0,6,4,4,8
alvarhe01,2012,1,TOR,AL,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alvarpe01,2012,1,PIT,NL,149,525,64,128,25,1,30,85,1,0,57,180,6,1,0,3,10
amarial01,2012,1,LAA,AL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amarial01,2012,2,SDN,NL,105,275,35,66,15,5,5,32,8,4,17,42,1,0,6,2,2
ambrihe01,2012,1,HOU,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderbr04,2012,1,OAK,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderbr05,2012,1,SLN,NL,10,12,2,3,1,0,0,0,1,0,1,6,0,1,0,0,0
anderla03,2012,1,BOS,AL,6,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
andinro01,2012,1,BAL,AL,127,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1,13
andruel01,2012,1,TEX,AL,158,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15
ankieri01,2012,1,WAS,NL,68,158,15,36,10,2,5,15,1,3,12,59,3,0,1,0,3
aokino01,2012,1,MIL,NL,151,520,81,150,37,4,10,50,30,8,43,55,1,13,7,5,6
archech01,2012,1,TBA,AL,8,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
arencjp01,2012,1,TOR,AL,102,347,45,81,16,0,18,56,1,0,18,108,1,3,1,3,4
ariasjo01,2012,1,SFN,NL,112,319,30,86,13,5,5,34,5,1,13,44,4,5,2,5,12
arredjo01,2012,1,CIN,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrieja01,2012,1,BAL,AL,24,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
arroybr01,2012,1,CIN,NL,32,63,4,9,1,0,1,3,0,0,1,28,0,0,6,1,1
atchisc01,2012,1,BOS,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aumonph01,2012,1,PHI,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averyxa01,2012,1,BAL,AL,32,94,14,21,6,1,1,6,6,3,11,23,0,0,2,0,2
avilaal01,2012,1,DET,AL,116,367,42,89,21,2,9,48,2,0,61,104,2,2,2,2,12
avilalu01,2012,1,ATL,NL,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
avilemi01,2012,1,BOS,AL,136,512,57,128,28,0,13,60,14,6,23,77,0,2,3,6,6
axelrdy01,2012,1,CHA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axforjo01,2012,1,MIL,NL,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ayalalu01,2012,1,BAL,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aybarer01,2012,1,LAA,AL,141,517,67,150,31,5,8,45,20,4,22,61,1,5,7,2,11
badenbu01,2012,1,TBA,AL,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bailean01,2012,1,BOS,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baileho02,2012,1,CIN,NL,34,70,1,8,1,0,0,5,0,0,1,29,0,0,5,0,3
bakerje03,2012,1,CHN,NL,54,134,16,36,10,1,4,20,4,1,8,28,0,0,0,2,4
bakerje03,2012,2,DET,AL,15,35,1,7,2,0,0,4,0,0,2,10,0,0,0,0,3
bakerje03,2012,3,ATL,NL,14,19,1,2,0,0,0,1,0,0,1,10,1,0,0,0,0
bakerjo01,2012,1,SDN,NL,63,193,17,46,8,0,0,14,2,1,20,41,2,0,1,0,4
balesco01,2012,1,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balfogr01,2012,1,OAK,AL,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
barajro01,2012,1,PIT,NL,104,321,29,66,11,0,11,31,0,0,29,69,5,7,0,4,4
bardda01,2012,1,BOS,AL,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
barmecl01,2012,1,PIT,NL,144,455,34,104,16,1,8,45,0,2,20,106,3,8,8,2,9
barnebr02,2012,1,HOU,NL,43,98,8,20,3,0,1,7,1,1,5,29,0,1,1,0,1
barneda01,2012,1,CHN,NL,156,548,73,139,26,4,7,44,6,1,33,58,1,3,3,1,11
barnesc01,2012,1,CLE,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartlja01,2012,1,SDN,NL,29,83,8,11,5,0,0,4,0,0,12,27,0,0,2,1,6
bartoda02,2012,1,OAK,AL,46,113,8,23,7,0,1,6,1,0,22,32,0,1,0,0,1
bassan01,2012,1,SDN,NL,25,31,3,4,0,1,0,5,1,0,0,13,0,0,0,0,0
bastaan01,2012,1,PHI,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batismi01,2012,1,NYN,NL,30,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
batismi01,2012,2,ATL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauertr01,2012,1,ARI,NL,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bautijo02,2012,1,TOR,AL,92,332,64,80,14,0,27,65,5,2,59,63,2,4,0,4,11
baxtemi01,2012,1,NYN,NL,89,179,26,47,14,2,3,17,5,3,25,45,4,5,0,2,0
bayja01,2012,1,NYN,NL,70,194,21,32,2,0,8,20,5,1,19,58,0,0,0,2,3
beachbr01,2012,1,ATL,NL,14,27,3,5,1,0,0,4,0,0,2,17,0,0,2,0,0
beatope01,2012,1,NYN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beatope01,2012,2,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beavabl01,2012,1,SEA,AL,26,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
beckch01,2012,1,TOR,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckejo02,2012,1,BOS,AL,21,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
beckejo02,2012,2,LAN,NL,7,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0
beckhgo01,2012,1,CHA,AL,151,525,62,123,24,0,16,60,5,4,40,89,0,7,8,2,10
bedarer01,2012,1,PIT,NL,24,37,2,4,1,0,0,0,0,0,1,14,0,0,6,0,0
belisma01,2012,1,COL,NL,80,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
belisro01,2012,1,LAN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belivje01,2012,1,CHN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellhe01,2012,1,MIA,NL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belljo01,2012,1,ARI,NL,21,52,3,9,2,0,1,4,0,0,4,14,1,0,0,0,3
belowdu01,2012,1,DET,AL,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beltbr01,2012,1,SFN,NL,145,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2
beltrad01,2012,1,TEX,AL,156,604,95,194,33,2,36,102,1,0,36,82,8,5,0,9,8
beltrca01,2012,1,SLN,NL,151,547,83,147,26,1,32,97,13,6,65,124,15,2,1,4,9
benoijo01,2012,1,DET,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergebr02,2012,1,ARI,NL,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
berkeja01,2012,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berkeja01,2012,2,CHN,NL,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
berkmla01,2012,1,SLN,NL,32,81,12,21,7,1,2,7,2,0,14,19,3,2,0,0,3
bernaro01,2012,1,WAS,NL,129,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2
berryqu01,2012,1,DET,AL,94,291,44,75,10,6,2,29,21,0,25,80,0,7,6,1,4
betanra01,2012,1,COL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betanyu01,2012,1,KCA,AL,57,215,21,49,14,1,7,36,0,1,9,25,0,0,1,3,10
betemwi01,2012,1,BAL,AL,102,341,41,89,19,0,12,40,0,1,31,103,0,1,0,3,8
biancje01,2012,1,MIL,NL,33,69,8,13,2,0,3,9,0,0,4,13,0,0,2,1,1
billich01,2012,1,LAN,NL,25,42,1,8,1,0,0,2,0,0,0,18,0,0,5,1,0
bixlebr01,2012,1,HOU,NL,36,88,11,17,6,0,2,7,3,0,7,36,0,0,1,0,0
blackch02,2012,1,COL,NL,42,113,15,32,8,0,2,9,1,2,4,17,0,3,1,0,4
blackni01,2012,1,MIN,AL,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
blacktr01,2012,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blacktr01,2012,2,OAK,AL,24,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
blancgr01,2012,1,SFN,NL,141,393,56,96,14,5,5,34,26,6,51,104,2,2,5,2,0
blanche01,2012,1,ARI,NL,21,64,6,12,3,0,1,7,1,0,3,18,0,0,0,0,1
blankky01,2012,1,SDN,NL,4,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
blantjo01,2012,1,PHI,NL,21,39,0,3,0,0,0,1,0,0,3,20,0,1,2,0,0
blantjo01,2012,2,LAN,NL,10,16,0,1,0,0,0,0,0,0,0,6,0,0,5,0,0
blevije01,2012,1,OAK,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bloomwi01,2012,1,ARI,NL,80,324,47,98,21,5,0,23,7,10,12,55,0,0,0,2,5
blumge01,2012,1,ARI,NL,17,28,1,4,0,0,0,1,0,0,2,7,0,0,0,1,0
boescbr01,2012,1,DET,AL,132,470,52,113,22,2,12,54,6,3,26,104,1,5,0,2,11
boggsmi01,2012,1,SLN,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bogusbr01,2012,1,HOU,NL,146,355,39,72,9,2,7,28,15,4,41,96,1,7,0,1,6
bonifem01,2012,1,MIA,NL,64,244,30,63,3,4,1,11,30,3,25,52,1,1,4,0,3
boscajc01,2012,1,ATL,NL,6,10,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
bourgja01,2012,1,KCA,AL,30,62,10,16,2,1,0,5,5,4,4,4,0,0,0,0,1
bourjpe01,2012,1,LAA,AL,101,168,27,37,7,0,3,19,3,1,15,44,0,3,6,3,2
bournmi01,2012,1,ATL,NL,155,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2
bowdemi01,2012,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowdemi01,2012,2,CHN,NL,30,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
boxbebr01,2012,1,SDN,NL,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
brachbr01,2012,1,SDN,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brantmi02,2012,1,CLE,AL,149,552,63,159,37,4,6,60,12,9,53,56,12,0,0,4,7
brantro01,2012,1,MIA,NL,31,100,14,29,8,0,3,8,1,1,13,16,2,0,0,0,1
braunry02,2012,1,MIL,NL,154,598,108,191,36,3,41,112,30,7,63,128,15,11,0,5,12
braybi01,2012,1,CIN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breslcr01,2012,1,ARI,NL,40,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
breslcr01,2012,2,BOS,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brignre01,2012,1,TBA,AL,16,21,1,2,0,0,0,1,0,0,1,5,0,0,0,0,0
brittza01,2012,1,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brothre01,2012,1,COL,NL,75,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
brownan02,2012,1,COL,NL,46,112,14,26,7,0,5,11,2,2,12,34,0,0,0,2,3
brownba01,2012,1,SLN,NL,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01,2012,1,WAS,NL,19,25,4,5,2,0,1,3,0,0,1,9,0,0,1,0,0
browndo01,2012,1,PHI,NL,56,187,21,44,11,2,5,26,0,0,21,34,2,2,0,2,6
broxtjo01,2012,1,KCA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broxtjo01,2012,2,CIN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bruceja01,2012,1,CIN,NL,155,560,89,141,35,5,34,99,9,3,62,155,11,4,0,7,5
brummty01,2012,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunebr01,2012,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buchhcl01,2012,1,BOS,AL,29,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
buckjo01,2012,1,MIA,NL,106,343,29,66,15,1,12,41,0,0,49,103,5,3,1,2,8
bucktr01,2012,1,HOU,NL,33,74,7,16,5,1,0,6,0,0,6,18,0,1,0,0,2
buehrma01,2012,1,MIA,NL,31,67,2,3,1,0,0,1,0,0,0,29,0,0,4,0,1
buenofr01,2012,1,KCA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bumgama01,2012,1,SFN,NL,32,68,4,11,1,0,2,6,0,0,1,25,0,0,6,0,0
bundydy01,2012,1,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burneaj01,2012,1,PIT,NL,31,63,1,4,0,0,0,2,0,0,3,36,0,0,5,0,1
burneal01,2012,1,MIN,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burnese01,2012,1,WAS,NL,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
burnsco01,2012,1,SDN,NL,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
burriem01,2012,1,SFN,NL,60,136,15,29,1,0,0,7,5,3,10,25,1,1,2,1,6
burrose01,2012,1,MIN,AL,10,17,0,2,1,0,0,1,0,0,1,3,0,0,0,0,1
burtoja01,2012,1,MIN,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buterdr01,2012,1,MIN,AL,42,111,7,22,6,0,1,5,0,0,9,26,0,2,0,0,3
butlebi03,2012,1,KCA,AL,161,614,72,192,32,1,29,107,2,1,54,111,9,7,0,4,20
byrdati01,2012,1,NYN,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byrdma01,2012,1,CHN,NL,13,43,1,3,0,0,0,2,0,1,3,10,1,1,0,0,2
byrdma01,2012,2,BOS,AL,34,100,9,27,2,0,1,7,0,2,2,21,0,1,1,2,1
cabreal03,2012,1,CHN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabreas01,2012,1,CLE,AL,143,555,70,150,35,1,16,68,9,4,52,99,3,6,1,2,18
cabreed01,2012,1,COL,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cabreev01,2012,1,SDN,NL,115,398,49,98,19,3,2,24,44,4,43,110,2,3,5,0,3
cabreme01,2012,1,SFN,NL,113,459,84,159,25,10,11,60,13,5,36,63,4,0,1,5,8
cabremi01,2012,1,DET,AL,161,622,109,205,40,0,44,139,4,1,66,98,17,3,0,6,28
cahiltr01,2012,1,ARI,NL,32,67,2,8,0,0,0,4,0,0,1,24,0,0,5,0,1
cainlo01,2012,1,KCA,AL,61,222,27,59,9,2,7,31,10,0,15,56,0,3,0,4,4
cainma01,2012,1,SFN,NL,35,74,6,13,2,0,1,6,0,0,2,33,0,0,8,0,0
cairomi01,2012,1,CIN,NL,70,150,9,28,7,2,1,13,4,0,4,20,0,1,0,1,4
calhoko01,2012,1,LAA,AL,21,23,2,4,1,0,0,1,1,0,2,6,1,0,0,0,0
callaal01,2012,1,LAA,AL,138,457,55,115,20,0,10,53,4,3,56,59,1,0,3,4,6
campato01,2012,1,CHN,NL,89,174,26,46,6,0,0,5,30,3,11,43,0,0,7,0,0
campsh01,2012,1,CHN,NL,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canoro01,2012,1,NYA,AL,161,627,105,196,48,1,33,94,3,2,61,96,10,7,0,2,22
canzlru01,2012,1,CLE,AL,26,93,9,25,3,0,3,11,0,0,4,22,1,0,0,0,0
cappsca01,2012,1,SEA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cappsma01,2012,1,MIN,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capuach01,2012,1,LAN,NL,34,54,3,5,2,0,0,3,0,0,1,27,0,0,13,1,0
cardead01,2012,1,CHN,NL,45,60,5,11,6,0,0,2,0,0,7,13,1,0,0,0,0
carigan01,2012,1,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlilu01,2012,1,CLE,AL,4,14,2,3,1,0,0,1,1,0,0,3,0,0,0,0,1
carmofa01,2012,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carpean01,2012,1,TOR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carpech01,2012,1,SLN,NL,3,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
carpech02,2012,1,BOS,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carpeda01,2012,1,HOU,NL,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
carpeda01,2012,2,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carpeda02,2012,1,LAA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carpema01,2012,1,SLN,NL,114,296,44,87,22,5,6,46,1,1,34,63,2,3,0,7,10
carpmi01,2012,1,SEA,AL,59,164,17,35,6,0,5,20,1,0,21,46,1,3,0,1,7
carradj01,2012,1,NYN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carreez01,2012,1,CLE,AL,48,147,20,40,6,3,2,11,8,1,8,35,1,1,1,1,3
carrejo01,2012,1,TOR,AL,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrobr01,2012,1,WAS,NL,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carroja01,2012,1,MIN,AL,138,470,65,126,18,1,1,40,9,5,52,65,0,4,7,4,9
carsoma01,2012,1,MIN,AL,26,66,3,15,1,0,0,4,0,0,2,21,0,0,0,1,0
carsoro01,2012,1,NYN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cartech02,2012,1,OAK,AL,67,218,38,52,12,0,16,39,0,0,39,83,1,0,0,3,4
cashnan01,2012,1,SDN,NL,33,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
casilal01,2012,1,MIN,AL,106,299,33,72,17,2,1,30,21,1,16,52,0,3,3,5,6
cassebo01,2012,1,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casteal01,2012,1,LAN,NL,16,23,3,4,0,1,1,3,0,0,0,8,0,1,0,1,0
castile01,2012,1,CHN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castiwe01,2012,1,CHN,NL,52,170,16,45,11,0,5,22,0,0,17,51,2,2,0,1,4
castrja01,2012,1,HOU,NL,87,257,29,66,15,2,6,29,0,0,31,61,2,1,2,4,8
castrst01,2012,1,CHN,NL,162,646,78,183,29,12,14,78,25,13,36,100,5,4,0,5,15
cecilbr01,2012,1,TOR,AL,21,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
cedenro02,2012,1,NYN,NL,78,166,18,43,11,1,4,22,0,1,17,35,0,1,2,0,10
cedenxa01,2012,1,HOU,NL,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cervefr01,2012,1,NYA,AL,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cespeyo01,2012,1,OAK,AL,129,487,70,142,25,5,23,82,16,4,43,102,5,7,0,3,9
chacijh01,2012,1,COL,NL,14,24,4,7,2,0,0,3,0,0,1,3,0,0,1,0,0
chambad01,2012,1,SLN,NL,41,54,4,12,0,2,0,4,2,1,5,18,2,1,2,0,0
chambjo03,2012,1,NYA,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmar01,2012,1,CIN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmja02,2012,1,CHN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chatwty01,2012,1,COL,NL,23,16,1,4,1,0,0,1,0,0,1,3,0,0,6,0,0
chaveen01,2012,1,BAL,AL,64,158,15,32,6,0,2,12,3,2,6,24,1,1,4,0,2
chaveer01,2012,1,NYA,AL,113,278,36,78,12,0,16,37,0,0,30,59,3,1,0,4,10
chaveje01,2012,1,TOR,AL,9,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
chaveje01,2012,2,OAK,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chenbr01,2012,1,KCA,AL,35,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
chenwe02,2012,1,BAL,AL,32,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
chiselo01,2012,1,CLE,AL,43,142,16,38,6,1,5,16,2,1,8,27,0,1,0,0,2
choatra01,2012,1,MIA,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choatra01,2012,2,LAN,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choosh01,2012,1,CLE,AL,155,598,88,169,43,2,16,67,21,7,73,150,0,14,0,1,10
chrisju01,2012,1,SFN,NL,34,56,6,7,1,0,0,2,2,1,5,3,0,0,0,0,0
chulkvi01,2012,1,MIL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cingrto01,2012,1,CIN,NL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ciriape01,2012,1,BOS,AL,76,259,33,76,15,2,2,19,16,3,8,47,2,0,5,0,2
cishest01,2012,1,MIA,NL,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clemeje01,2012,1,PIT,NL,23,22,1,3,1,0,0,1,0,0,2,7,0,0,0,0,2
cletoma01,2012,1,SLN,NL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
clevest01,2012,1,CHN,NL,69,199,16,40,12,0,1,16,0,1,16,39,0,0,0,0,10
clippty01,2012,1,WAS,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloydty01,2012,1,PHI,NL,6,11,2,1,0,0,0,0,0,0,3,3,0,0,0,0,1
cobbal01,2012,1,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coellro01,2012,1,TOR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffeto01,2012,1,LAN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coghlch01,2012,1,MIA,NL,39,93,10,13,1,0,1,10,0,2,9,12,1,0,1,2,4
cokeph01,2012,1,DET,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colemca01,2012,1,CHN,NL,17,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
colemlo01,2012,1,KCA,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colliti01,2012,1,KCA,AL,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collmjo01,2012,1,ARI,NL,28,16,1,1,0,0,0,2,0,0,1,5,0,0,6,0,0
colonba01,2012,1,OAK,AL,24,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
colonro01,2012,1,KCA,AL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colvity01,2012,1,COL,NL,136,420,62,122,27,10,18,72,7,3,21,117,0,2,2,1,6
congeha01,2012,1,LAA,AL,7,18,0,3,0,0,0,1,0,0,1,0,0,1,1,1,1
conrabr01,2012,1,MIL,NL,25,40,2,3,0,0,2,6,0,0,3,16,0,0,0,1,0
conrabr01,2012,2,TBA,AL,24,58,4,10,5,0,2,9,0,0,3,27,0,0,0,0,2
constjo01,2012,1,ATL,NL,37,76,8,19,2,0,0,4,5,2,8,21,2,0,2,0,0
contrjo01,2012,1,PHI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookaa01,2012,1,BOS,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookry01,2012,1,OAK,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coopeda01,2012,1,TOR,AL,45,140,16,42,11,0,4,11,0,1,4,22,0,1,0,0,1
corbipa01,2012,1,ARI,NL,22,36,3,4,0,1,0,4,0,0,1,17,0,0,6,0,0
cordefr01,2012,1,TOR,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cordefr01,2012,2,HOU,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corpama01,2012,1,CHN,NL,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
corpoca01,2012,1,HOU,NL,27,78,5,21,2,0,4,13,0,1,4,19,0,1,1,1,2
correke01,2012,1,PIT,NL,32,47,1,5,0,0,0,0,0,1,0,21,0,0,8,0,0
costami01,2012,1,CIN,NL,17,18,0,1,0,0,0,2,0,0,1,10,0,0,0,2,0
cousisc01,2012,1,MIA,NL,53,86,7,14,4,1,1,3,1,1,4,24,2,0,2,0,2
cowgico01,2012,1,OAK,AL,38,104,10,28,2,0,1,9,3,4,11,27,0,0,0,1,3
cozarza01,2012,1,CIN,NL,138,561,72,138,33,4,15,35,4,0,31,113,0,3,2,3,11
craigal01,2012,1,SLN,NL,119,469,76,144,35,0,22,92,2,1,37,89,1,1,0,7,15
crainje01,2012,1,CHA,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfbr01,2012,1,SFN,NL,143,435,44,108,26,3,4,45,1,4,33,95,6,3,2,3,4
crawfca02,2012,1,BOS,AL,31,117,23,33,10,2,3,19,5,0,3,22,0,2,1,2,1
crawfev01,2012,1,TOR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
